sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	760290_A	C15	C15bn	C15ev	C15bi	C15by	C15ij	C15ss	C15ac	48336_C	C15l	C15st	C15gb	C15he	C15bb	69713_C	C15dt	C15er	C15n	C15sr	8797_C	491246_C	C15ai	C15ed	C15il	C15dq	C15.8	C15ii	10255_C	C15sc	38402_C	C15km	176768_C	C93l	527_C	54777_C	C15h	C15br	C15jl	C15hs	491323_C	69925_C	C15ko	C15ay	C15pm	C15kj	C15cc	C15bq	C15ps	C116aa	593_C	C15kk	C15kh	C15mj	69714_C	C15kl	C15im	C15bd	C15lu	C15af	64094_C	11309_C	139563_C	C15bp	C15mh	784_C	C15hu	1340_C	C15az	C15qx	C15cn	C15lg	8813_C	540_C	4548_C	C15jm	69928_C	C15fz	C15cq	C116t	C15ch	C116bf	616_C	280301_C	572181_C	1894454_C	868_C	69927_C	54735_C	C116	556195_C	38812_C	54733_C	41730_C	14049_C	215007_C	C15jk	5749_C	28334_C	C15jj	33293_C	19760_C	534597_C	491287_C	C15mk	69972_C	537352_C	C15bo	1890506_C	C15fh	C15rx	C116ak	C15mi	C15.1	21431_C	C15hr	537363_C	782_C	69926_C	1894470_C	710_C	69929_C	69666_C	C22z	C15kn	C15jn	C15gk	490975_C	1890754_C	69930_C	31123_C	C15cd	C15kp	69931_C	808_C	5663_C	146771_C	17078_C	C15ry	C116ab	719_C	707_C	C15id	491344_C	1890571_C	C15qu	7151_C	31405_C	71927_C	C15bc	C116au	15537_C	C15kw	C15pe	267765_C	1894455_C	C15gr	C15df	1890512_C	267767_C	170915_C	537343_C	1894471_C	69531_C	1894456_C	724526_C	354940_C	5274_C	C15qe	8914_C	4671_C	1894457_C	32296_C	D4	D17f	11827_D	2580_D	D9e	1894459_D	1894458_D	D17ai	D5m	D4ar	1894460_D	263164_D	D17aj	26034_D	1894461_D	25953_D	1894462_D	375281_D	1894463_D	26019_D	22602_D	13996_D	937_D	1894464_D	D4k	D17k	26058_D	1894465_D	1894468_D	1894467_D	1894466_D	D4aw	26024_D	1894469_D	10207_D	F4.8a	G3x	G3ap	G3z
135510	A3_S3	FouhaFinalJF_A3_S3_R1_NoIll_ITS.fastq.gz	a3eb90c8c5290e3d7cf880837e114f2c7750f4e205dd9c9fef6cafdc955cc507	FouhaFinalJF_A3_S3_R2_NoIll_ITS.fastq.gz	dabce5344ce5b605081e5189dd3264893633a6a61050aa01ed5ac3e0f903dedf	645	20210914_fifer	5487	4065	196	4065	196	0	0	0	0	3853	19	0	0	240	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	3142	74	102	0	34	0	95	0	28	0	56	26	28	0	39	0	0	0	34	21	0	0	0	0	22	0	0	0	0	26	0	39	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135545	D3_S39	FouhaFinalJF_D3_S39_R1_NoIll_ITS.fastq.gz	03c46de0e8534e003fa28dc1b458f555e03d3decbc4479df6f67e52060c07a7e	FouhaFinalJF_D3_S39_R2_NoIll_ITS.fastq.gz	473f3db304f3bb48a9fd8f973126208adbd481a9588cad843c4a54e08dafbd61	645	20210914_fifer	7442	5483	198	5483	198	0	0	0	0	5341	26	0	0	914	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	3878	70	0	0	63	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	46	0	0	0	0	0	252	0	0	0	0	0	0	89	0	0	0	0	0	0	23	0	0	120	0	0	0	29	127	0	0	0	0	0	0	0	0	0	0	72	0	61	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	51	0	25	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	40	0	0	0	0	0	0	0	32	0	0	31	31	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135515	A9_S9	FouhaFinalJF_A9_S9_R1_NoIll_ITS.fastq.gz	f6cbfb590725ac8deed4c5b7b02d4535d79e1c4e002bd6db89598e8925455acb	FouhaFinalJF_A9_S9_R2_NoIll_ITS.fastq.gz	b8b86e7aa186570ea03768b3b4c2ab3b8466546695b7391f6c274a75aa540836	645	20210914_fifer	11669	9254	335	9249	334	0	0	5	1	8767	18	0	0	301	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	6954	468	234	0	105	193	72	156	58	0	0	59	40	0	0	0	0	0	0	47	0	70	0	0	0	0	0	62	39	0	0	0	0	57	0	39	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135567	F2_S62	FouhaFinalJF_F2_S62_R1_NoIll_ITS.fastq.gz	11f180cb2bed6370fe9657c70aada4867f37d6dbc3314e54c9735cdb54758565	FouhaFinalJF_F2_S62_R2_NoIll_ITS.fastq.gz	34b85e1e785fc9c6297127241836709d0346393d5410766f02765516cee1eb17	645	20210914_fifer	5948	4379	195	4372	194	0	0	7	1	4071	19	0	0	116	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	3113	267	126	0	45	115	19	120	23	0	0	24	24	0	0	0	0	0	0	29	0	19	0	0	0	0	0	24	0	21	0	19	0	0	0	22	0	0	21	0	0	0	22	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135566	F11_S71	FouhaFinalJF_F11_S71_R1_NoIll_ITS.fastq.gz	b9afe3fcfb7543669fe0e378d82a2122bcd0dda2593bee1daf20a63512fa2916	FouhaFinalJF_F11_S71_R2_NoIll_ITS.fastq.gz	28c44297b0d0c44e5acbb3261ac37733849579585497c34a79064bfadc1d3b68	645	20210914_fifer	14463	11066	396	11043	394	0	0	23	2	10428	17	0	0	232	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	7999	697	252	0	129	322	56	231	98	0	0	59	0	0	0	0	0	0	0	0	0	68	0	0	60	0	0	83	109	51	0	0	0	0	0	48	0	0	50	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135508	A12_S12	FouhaFinalJF_A12_S12_R1_NoIll_ITS.fastq.gz	00b056b60cdc20ac7a690b61d958c5bc3c063e3df3ac4c27166fceb2eda64aca	FouhaFinalJF_A12_S12_R2_NoIll_ITS.fastq.gz	6475afd5e71535b3c532481d5f7c11fc6577846cde85831fcc9c8e9e4e9f5956	645	20210914_fifer	17561	13696	450	13658	449	0	0	38	1	12676	19	0	0	753	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	9512	848	416	0	82	419	58	339	96	0	0	85	0	0	101	75	0	0	0	54	0	0	0	0	0	0	0	62	0	57	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135507	A11_S11	FouhaFinalJF_A11_S11_R1_NoIll_ITS.fastq.gz	8a228e4bb1dda2aba0c4e686b3a76274771a8ee72e2e678b82d1578d9b520cb2	FouhaFinalJF_A11_S11_R2_NoIll_ITS.fastq.gz	9b156b94fff39eb2eb91ed5d09399e5d023626e16cc714b9c8e2ca28d1d5284a	645	20210914_fifer	21308	16873	501	16826	500	0	0	47	1	15761	18	0	0	425	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	11622	1149	418	0	146	449	196	305	121	0	102	0	0	0	0	0	113	0	0	0	0	100	0	0	87	0	0	124	206	0	0	0	0	180	0	0	0	0	0	0	0	0	193	0	0	0	148	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135511	A4_S4	FouhaFinalJF_A4_S4_R1_NoIll_ITS.fastq.gz	0e51f3802ea43982be6f9d712a949ee44ff0ece3a9cff68e677f2957d2819aff	FouhaFinalJF_A4_S4_R2_NoIll_ITS.fastq.gz	babe764ae9d90440207bec43bb128da3bee752a8fd12114afd9a4da305d8cf82	645	20210914_fifer	7720	5752	264	5740	263	0	0	12	1	5488	21	0	0	100	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	4020	399	130	0	40	151	94	111	47	0	26	27	0	0	0	0	38	0	0	0	0	31	0	0	36	0	0	0	59	0	0	0	0	53	0	24	0	0	0	0	0	0	72	0	0	0	46	0	38	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135574	F9_S69	FouhaFinalJF_F9_S69_R1_NoIll_ITS.fastq.gz	233b46a2ea4e2ce8675bbb1b6a233cb30c557361f245546c0d4520c8fd89cf89	FouhaFinalJF_F9_S69_R2_NoIll_ITS.fastq.gz	f53453b3a162cc993cb6cd222baf4a29bbd1ccf2f40be64f0c2a0f67dd562366	645	20210914_fifer	44343	36038	871	36038	871	0	0	0	0	34727	14	0	0	755	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	25514	306	0	0	0	167	0	0	260	2865	0	0	0	1029	0	0	0	1325	0	0	0	0	0	787	0	859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	462	0	0	0	0	0	372	0	0	0	0	286	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135569	F4_S64	FouhaFinalJF_F4_S64_R1_NoIll_ITS.fastq.gz	58b242075c07083bb6e0847ae42741f756cb2c9f19affac77b92d0673430112a	FouhaFinalJF_F4_S64_R2_NoIll_ITS.fastq.gz	1ab335adc8c079a3eff9cb32637a969a07a50d01dc8450fa1fc6bb1a67bb5ce1	645	20210914_fifer	8400	6356	270	6356	270	0	0	0	0	6107	17	0	0	97	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	4410	0	0	0	0	0	0	0	43	441	0	55	0	223	0	0	0	198	0	0	0	0	0	156	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	74	0	0	0	0	71	0	0	0	54	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135575	G1_S73	FouhaFinalJF_G1_S73_R1_NoIll_ITS.fastq.gz	4896c2af85f4691d018edc7f735973e19a4f8dd21105718949685400aa5b0dcb	FouhaFinalJF_G1_S73_R2_NoIll_ITS.fastq.gz	69883cab4c1ce127209ab6fb2e7d2b418f1c5eb8cf3ec9d262ff422525323c3a	645	20210914_fifer	54828	43312	1041	43288	1039	0	0	24	2	41188	18	0	0	1474	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	30197	927	265	0	0	346	0	213	370	2956	0	0	0	939	0	0	0	1345	0	0	0	0	0	724	0	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	351	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	182	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135570	F5_S65	FouhaFinalJF_F5_S65_R1_NoIll_ITS.fastq.gz	6aaef1e92ef2a104b224663a6d8d1fe04eefe688d946f0bc75c7fc1264af544e	FouhaFinalJF_F5_S65_R2_NoIll_ITS.fastq.gz	450d4d167fce7a6d0b4404505d09e816f1984bea83e0b303e578e213e942a79b	645	20210914_fifer	10158	7831	307	7831	307	0	0	0	0	7464	19	0	0	335	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	5314	0	0	0	0	0	0	0	64	653	0	0	0	226	0	0	0	237	0	0	0	0	0	174	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	86	0	0	0	0	64	0	0	0	60	0	0	0	0	0	36	0	0	39	0	0	0	51	0	0	0	0	0	0	0	41	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	59	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135557	E3_S51	FouhaFinalJF_E3_S51_R1_NoIll_ITS.fastq.gz	e772b107b446a110402fb1dfbab1642fd51c3e1331e601d41e3465ac7d8a32e1	FouhaFinalJF_E3_S51_R2_NoIll_ITS.fastq.gz	a27dc8bb70b184f2345f3c3bc1d00d92ecca1af12a1d2202c6d78ca501542e72	645	20210914_fifer	4150	2906	124	2906	124	0	0	0	0	2843	25	0	0	151	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	1974	0	0	0	0	0	0	0	22	221	0	16	0	98	0	0	0	88	0	0	0	0	0	73	0	68	0	0	0	0	0	14	0	0	14	0	12	0	0	0	0	0	0	0	33	0	0	0	0	0	30	0	0	0	0	21	0	0	0	14	0	15	0	0	0	17	0	0	0	0	0	0	20	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135514	A8_S8	FouhaFinalJF_A8_S8_R1_NoIll_ITS.fastq.gz	d5d73965c39f1ce89c1da33e5e0959d0d1bfe239a647fb7fb614cb8b1d5f0ce9	FouhaFinalJF_A8_S8_R2_NoIll_ITS.fastq.gz	5ccaccc9fefc4c093bc49596deabb2ad9fbfc5a7762aed391e202f84c49e4659	645	20210914_fifer	9481	7181	305	7181	305	0	0	0	0	6986	8	0	0	115	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	5376	0	0	0	809	0	0	0	80	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135555	E12_S60	FouhaFinalJF_E12_S60_R1_NoIll_ITS.fastq.gz	71553326781c3420f63d48d9fedc56320a6d396a6d8bb3672af4290d7b76cee9	FouhaFinalJF_E12_S60_R2_NoIll_ITS.fastq.gz	e5c476b8a3a8d4b622f86b9f46cb82b697941600101e7a9ae1059d4dd8142959	645	20210914_fifer	35475	25820	592	25820	592	0	0	0	0	24464	15	0	0	411	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	20172	0	0	0	1802	0	0	0	205	0	0	0	0	0	0	149	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	108	0	268	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	4
135559	E5_S53	FouhaFinalJF_E5_S53_R1_NoIll_ITS.fastq.gz	dab9729d5d31eff6676df58a688babfccf10c488aefc0602313bfa4090a67f8a	FouhaFinalJF_E5_S53_R2_NoIll_ITS.fastq.gz	d56c7385df59800bbc9242622be1b96f3ced97fbd6d6a632899165487c0b18e9	645	20210914_fifer	11519	7732	286	7732	286	0	0	0	0	7349	18	0	0	136	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	5916	0	0	0	473	0	0	0	48	0	0	0	0	0	0	47	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	56	0	44	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	31	0	84	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
135562	E8_S56	FouhaFinalJF_E8_S56_R1_NoIll_ITS.fastq.gz	fd2809583f79d4ae92078e5412735372f008457fa25e292a255f143724584bf3	FouhaFinalJF_E8_S56_R2_NoIll_ITS.fastq.gz	b9e30e57b92d8ce3c8131733243a146c54cee42478e4e00d506128425e154b89	645	20210914_fifer	4355	3283	134	3283	134	0	0	0	0	3171	21	0	0	74	0	0	0	0	0	0	coral_field	cnidaria	Anthozoa	scleractinia	poritidae	porites	lobata	999.00000000	999.00000000	201905	0.5-7.0	0	2507	0	46	0	110	0	0	0	22	0	0	0	22	0	0	29	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	17	0	0	0	0	0	0	0	18	0	0	16	0	18	16	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	23	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
